Location,Variant,Time,PopTotal
Small Island Developing States (SIDS),Lower 95 PI,2100,70648.122
Solomon Islands,Medium,2020,686.878
Solomon Islands,Medium,2100,2409.767
Solomon Islands,High,2020,686.878
Solomon Islands,High,2100,3351.532
Solomon Islands,Low,2020,686.878
Solomon Islands,Low,2100,1683.303
Solomon Islands,Constant fertility,2020,686.878
Solomon Islands,Constant fertility,2100,5828.062
Solomon Islands,Instant replacement,2020,686.878
Solomon Islands,Instant replacement,2100,1041.295
Solomon Islands,Zero migration,2020,686.878
Solomon Islands,Zero migration,2100,2692.077
Solomon Islands,Constant mortality,2020,686.878
Solomon Islands,Constant mortality,2100,2171.793
Solomon Islands,No change,2020,686.878
Solomon Islands,No change,2100,5401.154
Solomon Islands,Momentum,2020,686.878
Solomon Islands,Momentum,2100,1125.742
Solomon Islands,Median PI,2020,686.878
Solomon Islands,Median PI,2100,2409.767
Solomon Islands,Upper 80 PI,2020,686.878
Solomon Islands,Upper 80 PI,2100,3324.399
Solomon Islands,Lower 80 PI,2020,686.878
Solomon Islands,Lower 80 PI,2100,1715.366
Solomon Islands,Upper 95 PI,2020,686.878
Solomon Islands,Upper 95 PI,2100,3941.27
Solomon Islands,Lower 95 PI,2020,686.878
Solomon Islands,Lower 95 PI,2100,1429.473
Somalia,Medium,2020,15893.219
Somalia,Medium,2100,75716.429
Somalia,High,2020,15893.219
Somalia,High,2100,101574.531
Somalia,Low,2020,15893.219
Somalia,Low,2100,54977.721
Somalia,Constant fertility,2020,15893.219
Somalia,Constant fertility,2100,282469.22
Somalia,Instant replacement,2020,15893.219
Somalia,Instant replacement,2100,25060.317
Somalia,Zero migration,2020,15893.219
Somalia,Zero migration,2100,80715.495
Somalia,Constant mortality,2020,15893.219
Somalia,Constant mortality,2100,56584.524
Somalia,No change,2020,15893.219
Somalia,No change,2100,208445.486
Somalia,Momentum,2020,15893.219
Somalia,Momentum,2100,25800.233
Somalia,Median PI,2020,15893.219
Somalia,Median PI,2100,75716.429
Somalia,Upper 80 PI,2020,15893.219
Somalia,Upper 80 PI,2100,112352.469
Somalia,Lower 80 PI,2020,15893.219
Somalia,Lower 80 PI,2100,48105.427
Somalia,Upper 95 PI,2020,15893.219
Somalia,Upper 95 PI,2100,133445.042
Somalia,Lower 95 PI,2020,15893.219
Somalia,Lower 95 PI,2100,36950.703
South Africa,Medium,2020,59308.69
South Africa,Medium,2100,79190.832
South Africa,High,2020,59308.69
South Africa,High,2100,119809.452
South Africa,Low,2020,59308.69
South Africa,Low,2100,49987.333
South Africa,Constant fertility,2020,59308.69
South Africa,Constant fertility,2100,116888.883
South Africa,Instant replacement,2020,59308.69
South Africa,Instant replacement,2100,88428.609
South Africa,Zero migration,2020,59308.69
South Africa,Zero migration,2100,72810.529
South Africa,Constant mortality,2020,59308.69
South Africa,Constant mortality,2100,64193.437
South Africa,No change,2020,59308.69
South Africa,No change,2100,96970.645
South Africa,Momentum,2020,59308.69
South Africa,Momentum,2100,71856.998
South Africa,Median PI,2020,59308.69
South Africa,Median PI,2100,79190.832
South Africa,Upper 80 PI,2020,59308.69
South Africa,Upper 80 PI,2100,103527.361
South Africa,Lower 80 PI,2020,59308.69
South Africa,Lower 80 PI,2100,58850.695
South Africa,Upper 95 PI,2020,59308.69
South Africa,Upper 95 PI,2100,120930.386
South Africa,Lower 95 PI,2020,59308.69
South Africa,Lower 95 PI,2100,47897.36
South America,Medium,2020,430759.772
South America,Medium,2100,429300.716
South America,High,2020,430759.772
South America,High,2100,642196.548
South America,Low,2020,430759.772
South America,Low,2100,275302.853
South America,Constant fertility,2020,430759.772
South America,Constant fertility,2100,538244.848
South America,Instant replacement,2020,430759.772
South America,Instant replacement,2100,575880.226
South America,Zero migration,2020,430759.772
South America,Zero migration,2100,433877.748
South America,Constant mortality,2020,430759.772
South America,Constant mortality,2100,364722.289
South America,No change,2020,430759.772
South America,No change,2100,466174.611
South America,Momentum,2020,430759.772
South America,Momentum,2100,519062.789
South America,Median PI,2020,430759.772
South America,Median PI,2100,429300.716
South America,Upper 80 PI,2020,430759.772
South America,Upper 80 PI,2100,501429.122
South America,Lower 80 PI,2020,430759.772
South America,Lower 80 PI,2100,359769.392
South America,Upper 95 PI,2020,430759.772
South America,Upper 95 PI,2100,542629.92
South America,Lower 95 PI,2020,430759.772
South America,Lower 95 PI,2100,325890.006
South Asian Association for Regional Cooperation (SAARC),Medium,2020,1856376.652
South Asian Association for Regional Cooperation (SAARC),Medium,2100,2116619.165
South Sudan,Medium,2020,11193.729
South Sudan,Medium,2100,31738.064
South Sudan,High,2020,11193.729
South Sudan,High,2100,44060.025
South Sudan,Low,2020,11193.729
South Sudan,Low,2100,22106.835
South Sudan,Constant fertility,2020,11193.729
South Sudan,Constant fertility,2100,95681.589
South Sudan,Instant replacement,2020,11193.729
South Sudan,Instant replacement,2100,17810.447
South Sudan,Zero migration,2020,11193.729
South Sudan,Zero migration,2100,32764.887
South Sudan,Constant mortality,2020,11193.729
South Sudan,Constant mortality,2100,24441.729
South Sudan,No change,2020,11193.729
South Sudan,No change,2100,73570.123
South Sudan,Momentum,2020,11193.729
South Sudan,Momentum,2100,16884.812
South Sudan,Median PI,2020,11193.729
South Sudan,Median PI,2100,31738.064
South Sudan,Upper 80 PI,2020,11193.729
South Sudan,Upper 80 PI,2100,46499.18
South Sudan,Lower 80 PI,2020,11193.729
South Sudan,Lower 80 PI,2100,20774.796
South Sudan,Upper 95 PI,2020,11193.729
South Sudan,Upper 95 PI,2100,56003.843
South Sudan,Lower 95 PI,2020,11193.729
South Sudan,Lower 95 PI,2100,16290.54
South-Eastern Asia,Medium,2020,668619.854
South-Eastern Asia,Medium,2100,744215.122
South-Eastern Asia,High,2020,668619.854
South-Eastern Asia,High,2100,1109908.936
South-Eastern Asia,Low,2020,668619.854
South-Eastern Asia,Low,2100,476870.781
South-Eastern Asia,Constant fertility,2020,668619.854
South-Eastern Asia,Constant fertility,2100,1021145.505
South-Eastern Asia,Instant replacement,2020,668619.854
South-Eastern Asia,Instant replacement,2100,880429.045
South-Eastern Asia,Zero migration,2020,668619.854
South-Eastern Asia,Zero migration,2100,775904.708
South-Eastern Asia,Constant mortality,2020,668619.854
South-Eastern Asia,Constant mortality,2100,629694.497
South-Eastern Asia,No change,2020,668619.854
South-Eastern Asia,No change,2100,885400.797
South-Eastern Asia,Momentum,2020,668619.854
South-Eastern Asia,Momentum,2100,816819.583
South-Eastern Asia,Median PI,2020,668619.854
South-Eastern Asia,Median PI,2100,744215.122
South-Eastern Asia,Upper 80 PI,2020,668619.854
South-Eastern Asia,Upper 80 PI,2100,867586.461
South-Eastern Asia,Lower 80 PI,2020,668619.854
South-Eastern Asia,Lower 80 PI,2100,635816.69
South-Eastern Asia,Upper 95 PI,2020,668619.854
South-Eastern Asia,Upper 95 PI,2100,945316.498
South-Eastern Asia,Lower 95 PI,2020,668619.854
South-Eastern Asia,Lower 95 PI,2100,580411.692
Southern Africa,Medium,2020,67503.647
Southern Africa,Medium,2100,93570.918
Southern Africa,High,2020,67503.647
Southern Africa,High,2100,141060.357
Southern Africa,Low,2020,67503.647
Southern Africa,Low,2100,59294.904
Southern Africa,Constant fertility,2020,67503.647
Southern Africa,Constant fertility,2100,146116.56
Southern Africa,Instant replacement,2020,67503.647
Southern Africa,Instant replacement,2100,100772.701
Southern Africa,Zero migration,2020,67503.647
Southern Africa,Zero migration,2100,87941.947
Southern Africa,Constant mortality,2020,67503.647
Southern Africa,Constant mortality,2100,75346.554
Southern Africa,No change,2020,67503.647
Southern Africa,No change,2100,120416.075
Southern Africa,Momentum,2020,67503.647
Southern Africa,Momentum,2100,83168.772
Southern Africa,Median PI,2020,67503.647
Southern Africa,Median PI,2100,93570.918
Southern Africa,Upper 80 PI,2020,67503.647
Southern Africa,Upper 80 PI,2100,119275.575
Southern Africa,Lower 80 PI,2020,67503.647
Southern Africa,Lower 80 PI,2100,71886.17
Southern Africa,Upper 95 PI,2020,67503.647
Southern Africa,Upper 95 PI,2100,137908.45
Southern Africa,Lower 95 PI,2020,67503.647
Southern Africa,Lower 95 PI,2100,60585.193
Southern African Development Community (SADC),Medium,2020,363228.526
Southern African Development Community (SADC),Medium,2100,1335314.409
Southern Asia,Medium,2020,1940369.605
Southern Asia,Medium,2100,2215207.15
Southern Asia,High,2020,1940369.605
Southern Asia,High,2100,3328673.857
Southern Asia,Low,2020,1940369.605
Southern Asia,Low,2100,1401387.706
Southern Asia,Constant fertility,2020,1940369.605
Southern Asia,Constant fertility,2100,3719616.471
Southern Asia,Instant replacement,2020,1940369.605
Southern Asia,Instant replacement,2100,2669387.091
Southern Asia,Zero migration,2020,1940369.605
Southern Asia,Zero migration,2100,2343795.231
Southern Asia,Constant mortality,2020,1940369.605
Southern Asia,Constant mortality,2100,1823866.51
Southern Asia,No change,2020,1940369.605
Southern Asia,No change,2100,3131385.488
Southern Asia,Momentum,2020,1940369.605
Southern Asia,Momentum,2100,2534885.128
Southern Asia,Median PI,2020,1940369.605
Southern Asia,Median PI,2100,2215207.15
Southern Asia,Upper 80 PI,2020,1940369.605
Southern Asia,Upper 80 PI,2100,2752857.762
Southern Asia,Lower 80 PI,2020,1940369.605
Southern Asia,Lower 80 PI,2100,1752911.016
Southern Asia,Upper 95 PI,2020,1940369.605
Southern Asia,Upper 95 PI,2100,3101013.314
Southern Asia,Lower 95 PI,2020,1940369.605
Southern Asia,Lower 95 PI,2100,1548322.596
Southern Common Market (MERCOSUR),Medium,2020,308470.415
Southern Common Market (MERCOSUR),Medium,2100,301032.523
Southern Europe,Medium,2020,152215.243
Southern Europe,Medium,2100,99758.367
Southern Europe,High,2020,152215.243
Southern Europe,High,2100,143214.746
Southern Europe,Low,2020,152215.243
Southern Europe,Low,2100,66793.58
Southern Europe,Constant fertility,2020,152215.243
Southern Europe,Constant fertility,2100,87424.767
Southern Europe,Instant replacement,2020,152215.243
Southern Europe,Instant replacement,2100,153378.154
Southern Europe,Zero migration,2020,152215.243
Southern Europe,Zero migration,2100,87530.938
Southern Europe,Constant mortality,2020,152215.243
Southern Europe,Constant mortality,2100,87201.746
Southern Europe,No change,2020,152215.243
Southern Europe,No change,2100,75072.557
Southern Europe,Momentum,2020,152215.243
Southern Europe,Momentum,2100,125796.617
Southern Europe,Median PI,2020,152215.243
Southern Europe,Median PI,2100,99758.367
Southern Europe,Upper 80 PI,2020,152215.243
Southern Europe,Upper 80 PI,2100,109267.636
Southern Europe,Lower 80 PI,2020,152215.243
Southern Europe,Lower 80 PI,2100,89972.629
Southern Europe,Upper 95 PI,2020,152215.243
Southern Europe,Upper 95 PI,2100,114595.586
Southern Europe,Lower 95 PI,2020,152215.243
Southern Europe,Lower 95 PI,2100,84425.857
Spain,Medium,2020,46754.783
Spain,Medium,2100,33209.856
Spain,High,2020,46754.783
Spain,High,2100,46820.42
Spain,Low,2020,46754.783
Spain,Low,2100,22715.652
Spain,Constant fertility,2020,46754.783
Spain,Constant fertility,2100,27878.517
Spain,Instant replacement,2020,46754.783
Spain,Instant replacement,2100,48569.716
Spain,Zero migration,2020,46754.783
Spain,Zero migration,2100,28710.886
Spain,Constant mortality,2020,46754.783
Spain,Constant mortality,2100,29318.986
Spain,No change,2020,46754.783
Spain,No change,2100,24100.985
Spain,Momentum,2020,46754.783
Spain,Momentum,2100,39429.806
Spain,Median PI,2020,46754.783
Spain,Median PI,2100,33209.856
Spain,Upper 80 PI,2020,46754.783
Spain,Upper 80 PI,2100,37711.396
Spain,Lower 80 PI,2020,46754.783
Spain,Lower 80 PI,2100,28381.439
Spain,Upper 95 PI,2020,46754.783
Spain,Upper 95 PI,2100,40169.377
Spain,Lower 95 PI,2020,46754.783
Spain,Lower 95 PI,2100,25488.423
Sri Lanka,Medium,2020,21413.25
Sri Lanka,Medium,2100,15275.209
Sri Lanka,High,2020,21413.25
Sri Lanka,High,2100,24935.897
Sri Lanka,Low,2020,21413.25
Sri Lanka,Low,2100,8392.684
Sri Lanka,Constant fertility,2020,21413.25
Sri Lanka,Constant fertility,2100,21296.85
Sri Lanka,Instant replacement,2020,21413.25
Sri Lanka,Instant replacement,2100,18131.601
Sri Lanka,Zero migration,2020,21413.25
Sri Lanka,Zero migration,2100,24900.796
Sri Lanka,Constant mortality,2020,21413.25
Sri Lanka,Constant mortality,2100,12737.454
Sri Lanka,No change,2020,21413.25
Sri Lanka,No change,2100,18509.035
Sri Lanka,Momentum,2020,21413.25
Sri Lanka,Momentum,2100,25545.435
Sri Lanka,Median PI,2020,21413.25
Sri Lanka,Median PI,2100,15275.209
Sri Lanka,Upper 80 PI,2020,21413.25
Sri Lanka,Upper 80 PI,2100,20074.548
Sri Lanka,Lower 80 PI,2020,21413.25
Sri Lanka,Lower 80 PI,2100,10697.844
Sri Lanka,Upper 95 PI,2020,21413.25
Sri Lanka,Upper 95 PI,2100,23351.47
Sri Lanka,Lower 95 PI,2020,21413.25
Sri Lanka,Lower 95 PI,2100,8471.25
State of Palestine,Medium,2020,5101.416
State of Palestine,Medium,2100,12268.218
State of Palestine,High,2020,5101.416
State of Palestine,High,2100,17343.889
State of Palestine,Low,2020,5101.416
State of Palestine,Low,2100,8404.644
State of Palestine,Constant fertility,2020,5101.416
State of Palestine,Constant fertility,2100,28692.306
State of Palestine,Instant replacement,2020,5101.416
State of Palestine,Instant replacement,2100,9038.344
State of Palestine,Zero migration,2020,5101.416
State of Palestine,Zero migration,2100,12875.83
State of Palestine,Constant mortality,2020,5101.416
State of Palestine,Constant mortality,2100,10795.083
State of Palestine,No change,2020,5101.416
State of Palestine,No change,2100,26455.215
State of Palestine,Momentum,2020,5101.416
State of Palestine,Momentum,2100,8570.798
State of Palestine,Median PI,2020,5101.416
State of Palestine,Median PI,2100,12268.218
State of Palestine,Upper 80 PI,2020,5101.416
State of Palestine,Upper 80 PI,2100,17495.826
State of Palestine,Lower 80 PI,2020,5101.416
State of Palestine,Lower 80 PI,2100,8532.944
State of Palestine,Upper 95 PI,2020,5101.416
State of Palestine,Upper 95 PI,2100,21122.471
State of Palestine,Lower 95 PI,2020,5101.416
State of Palestine,Lower 95 PI,2100,6882.757
Sub-Saharan Africa,Medium,2020,1094365.605
Sub-Saharan Africa,Medium,2100,3775269.514
Sub-Saharan Africa,High,2020,1094365.605
Sub-Saharan Africa,High,2100,5169329.445
Sub-Saharan Africa,Low,2020,1094365.605
Sub-Saharan Africa,Low,2100,2682767.005
Sub-Saharan Africa,Constant fertility,2020,1094365.605
Sub-Saharan Africa,Constant fertility,2100,11705038.4
Sub-Saharan Africa,Instant replacement,2020,1094365.605
Sub-Saharan Africa,Instant replacement,2100,1879237.585
Sub-Saharan Africa,Zero migration,2020,1094365.605
Sub-Saharan Africa,Zero migration,2100,3822420.711
Sub-Saharan Africa,Constant mortality,2020,1094365.605
Sub-Saharan Africa,Constant mortality,2100,2892942.276
Sub-Saharan Africa,No change,2020,1094365.605
Sub-Saharan Africa,No change,2100,9049491.273
Sub-Saharan Africa,Momentum,2020,1094365.605
Sub-Saharan Africa,Momentum,2100,1694543.845
Sub-Saharan Africa,Median PI,2020,1094365.605
Sub-Saharan Africa,Median PI,2100,3775269.514
Sub-Saharan Africa,Upper 80 PI,2020,1094365.605
Sub-Saharan Africa,Upper 80 PI,2100,4418319.272
Sub-Saharan Africa,Lower 80 PI,2020,1094365.605
Sub-Saharan Africa,Lower 80 PI,2100,3226399.47
Sub-Saharan Africa,Upper 95 PI,2020,1094365.605
Sub-Saharan Africa,Upper 95 PI,2100,4779563.302
Sub-Saharan Africa,Lower 95 PI,2020,1094365.605
Sub-Saharan Africa,Lower 95 PI,2100,2973169.404
Sudan,Medium,2020,43849.269
Sudan,Medium,2100,142342.356
Sudan,High,2020,43849.269
Sudan,High,2100,190506.809
Sudan,Low,2020,43849.269
Sudan,Low,2100,103291.35
Sudan,Constant fertility,2020,43849.269
Sudan,Constant fertility,2100,315630.998
Sudan,Instant replacement,2020,43849.269
Sudan,Instant replacement,2100,73659.299
Sudan,Zero migration,2020,43849.269
Sudan,Zero migration,2100,143886.9
Sudan,Constant mortality,2020,43849.269
Sudan,Constant mortality,2100,116730.746
Sudan,No change,2020,43849.269
Sudan,No change,2100,260803.415
Sudan,Momentum,2020,43849.269
Sudan,Momentum,2100,68356.801
Sudan,Median PI,2020,43849.269
Sudan,Median PI,2100,142342.356
Sudan,Upper 80 PI,2020,43849.269
Sudan,Upper 80 PI,2100,194574.464
Sudan,Lower 80 PI,2020,43849.269
Sudan,Lower 80 PI,2100,97707.275
Sudan,Upper 95 PI,2020,43849.269
Sudan,Upper 95 PI,2100,230588.111
Sudan,Lower 95 PI,2020,43849.269
Sudan,Lower 95 PI,2100,79844.384
Suriname,Medium,2020,586.634
Suriname,Medium,2100,613.122
Suriname,High,2020,586.634
Suriname,High,2100,937.769
Suriname,Low,2020,586.634
Suriname,Low,2100,376.37
Suriname,Constant fertility,2020,586.634
Suriname,Constant fertility,2100,911.926
Suriname,Instant replacement,2020,586.634
Suriname,Instant replacement,2100,679.579
Suriname,Zero migration,2020,586.634
Suriname,Zero migration,2100,732.305
Suriname,Constant mortality,2020,586.634
Suriname,Constant mortality,2100,524.118
Suriname,No change,2020,586.634
Suriname,No change,2100,803.485
Suriname,Momentum,2020,586.634
Suriname,Momentum,2100,728.121
Suriname,Median PI,2020,586.634
Suriname,Median PI,2100,613.122
Suriname,Upper 80 PI,2020,586.634
Suriname,Upper 80 PI,2100,797.66
Suriname,Lower 80 PI,2020,586.634
Suriname,Lower 80 PI,2100,444.166
Suriname,Upper 95 PI,2020,586.634
Suriname,Upper 95 PI,2100,926.686
Suriname,Lower 95 PI,2020,586.634
Suriname,Lower 95 PI,2100,363.315
Sweden,Medium,2020,10099.27
Sweden,Medium,2100,13022.532
Sweden,High,2020,10099.27
Sweden,High,2100,17837.119
Sweden,Low,2020,10099.27
Sweden,Low,2100,9334.482
Sweden,Constant fertility,2020,10099.27
Sweden,Constant fertility,2100,13170.904
Sweden,Instant replacement,2020,10099.27
Sweden,Instant replacement,2100,15276.414
Sweden,Zero migration,2020,10099.27
Sweden,Zero migration,2100,9117.364
Sweden,Constant mortality,2020,10099.27
Sweden,Constant mortality,2100,11783.504
Sweden,No change,2020,10099.27
Sweden,No change,2100,11928.995
Sweden,Momentum,2020,10099.27
Sweden,Momentum,2100,10009.212
Sweden,Median PI,2020,10099.27
Sweden,Median PI,2100,13022.532
Sweden,Upper 80 PI,2020,10099.27
